Date,Ticker,Open,High,Low,Close,Volume,Target,RSI,MACD,Signal_Line,Upper_BB,Lower_BB,ATR,%K,%D
2019-03-14,AAPL,45.975,46.025,45.64,45.9325,235795.0,3.9025,82.12,0.894,0.799,46.24,42.34,0.801,97.47,90.86
2019-03-15,AAPL,46.2125,46.8325,45.935,46.53,390429.0,3.0625,85.47,1.022,0.911,46.92,42.21,0.873,93.21,93.05
2019-03-18,AAPL,46.45,47.0975,46.4475,47.005,262198.0,-2.3774,87.62,1.149,1.03,47.63,42.11,0.876,98.04,96.24
2019-03-19,AAPL,47.0875,47.2475,46.48,46.6325,316464.0,2.6216,77.17,1.179,1.104,48.02,42.28,0.858,81.96,91.07
2019-03-20,AAPL,46.5575,47.3725,46.1825,47.04,310352.0,11.0491,80.19,1.225,1.165,48.37,42.61,0.806,86.86,88.95
2019-03-21,AAPL,47.505,49.0825,47.4525,48.7725,510342.0,-6.2125,88.03,1.424,1.294,49.08,43.02,0.964,91.95,86.92
2019-03-22,AAPL,48.835,49.4225,47.695,47.7625,424077.0,-3.6273,69.35,1.434,1.364,48.96,44.05,1.125,56.11,78.31
2019-03-25,AAPL,47.8775,47.995,46.65,47.185,438453.0,-3.0995,60.75,1.351,1.358,48.89,44.62,1.232,35.84,61.3
2019-03-26,AAPL,47.915,48.22,46.145,46.6975,498005.0,2.6982,54.14,1.213,1.285,48.75,45.05,1.4,16.86,36.27
2019-03-27,AAPL,47.1875,47.44,46.6375,47.1175,298484.0,0.3979,58.66,1.137,1.211,48.6,45.53,1.421,29.67,27.46
2019-03-28,AAPL,47.2375,47.39,46.8825,47.18,207804.0,1.9553,59.36,1.068,1.14,48.51,45.88,1.384,31.58,26.04
2019-03-29,AAPL,47.4575,47.52,47.135,47.4875,235640.0,2.0374,62.94,1.031,1.085,48.52,46.05,1.269,40.96,34.07
2019-04-01,AAPL,47.91,47.92,47.095,47.81,278620.0,4.361,66.55,1.021,1.053,48.63,46.11,1.095,50.8,41.11
2019-04-02,AAPL,47.7725,48.615,47.7625,48.505,227657.0,2.0565,73.12,1.071,1.062,48.88,46.23,0.97,95.55,62.44
2019-04-03,AAPL,48.3125,49.125,48.2875,48.8375,232718.0,0.5221,75.78,1.124,1.093,49.23,46.24,0.898,90.35,78.9
2019-04-04,AAPL,48.6975,49.0925,48.285,48.9225,191143.0,2.0083,76.47,1.152,1.123,49.29,46.21,0.717,91.86,92.59
2019-04-05,AAPL,49.1125,49.275,48.9825,49.25,185266.0,4.7208,79.16,1.187,1.155,49.71,46.09,0.653,98.96,93.72
2019-04-08,AAPL,49.105,50.0575,49.085,50.025,258817.0,-0.8996,84.15,1.275,1.215,50.35,46.01,0.719,98.9,96.57
2019-04-09,AAPL,50.08,50.7125,49.8075,49.875,357682.0,1.6842,79.83,1.3,1.257,50.63,46.37,0.793,76.85,91.57
2019-04-10,AAPL,49.67,50.185,49.545,50.155,216953.0,-2.4973,81.86,1.324,1.291,50.93,46.68,0.767,81.1,85.62
2019-04-11,AAPL,50.2125,50.25,49.61,49.7375,209008.0,-0.1206,69.68,1.273,1.282,50.91,47.21,0.736,59.84,72.6
2019-04-12,AAPL,49.8,50.035,49.0525,49.7175,277607.0,0.5431,69.1,1.21,1.246,50.8,47.77,0.757,59.01,66.65
2019-04-15,AAPL,49.645,49.9625,49.5025,49.8075,175366.0,0.0301,70.38,1.152,1.199,50.61,48.35,0.707,47.69,55.51
2019-04-16,AAPL,49.865,50.3425,49.64,49.8125,256964.0,5.8419,70.46,1.09,1.144,50.52,48.71,0.757,45.78,50.83
2019-04-17,AAPL,49.885,50.845,49.6525,50.7825,289068.0,1.0781,81.62,1.13,1.137,50.8,48.81,0.789,96.51,63.33
2019-04-18,AAPL,50.78,51.0375,50.63,50.965,241958.0,0.986,83.03,1.159,1.148,51.04,48.99,0.718,96.35,79.55
2019-04-22,AAPL,50.7075,51.235,50.585,51.1325,194395.0,4.327,84.32,1.177,1.163,51.29,49.11,0.719,95.3,96.05
2019-04-23,AAPL,51.1075,51.9375,50.975,51.87,233230.0,-0.4627,88.71,1.25,1.206,51.89,48.88,0.765,97.66,96.44
2019-04-24,AAPL,51.84,52.12,51.7625,51.79,175406.0,-2.7225,85.67,1.271,1.239,52.27,48.88,0.676,87.39,93.45
2019-04-25,AAPL,51.7075,51.94,51.28,51.32,185432.0,-1.4322,69.39,1.212,1.225,52.42,48.97,0.705,67.74,84.26
2019-04-26,AAPL,51.225,51.25,50.53,51.075,186491.0,0.4552,62.19,1.12,1.173,52.42,49.23,0.717,57.65,70.93
2019-04-29,AAPL,51.1,51.4925,50.965,51.1525,222047.0,-5.7768,63.59,1.041,1.107,52.37,49.57,0.622,39.15,54.85
2019-04-30,AAPL,50.765,50.85,49.7775,50.1675,465349.0,14.7257,41.12,0.858,0.982,52.29,49.73,0.76,16.65,37.82
2019-05-01,AAPL,52.47,53.8275,52.3075,52.63,648273.0,-1.9523,71.0,0.977,0.98,52.64,49.94,1.19,70.43,42.08
2019-05-02,AAPL,52.46,53.1625,52.0325,52.2875,319963.0,3.7294,65.6,1.009,0.994,52.87,50.01,1.214,61.98,49.69
2019-05-03,AAPL,52.7225,52.96,52.5575,52.9375,208924.0,-4.6328,70.56,1.085,1.04,53.3,49.97,1.259,78.02,70.14
2019-05-06,AAPL,51.0725,52.21,50.875,52.12,324431.0,-8.0871,58.24,1.031,1.035,53.39,50.08,1.46,57.84,65.95
2019-05-07,AAPL,51.47,51.855,50.2075,50.715,387637.0,0.0592,43.14,0.82,0.928,53.39,49.85,1.62,23.15,53.0
2019-05-08,AAPL,50.475,51.335,50.4375,50.725,263395.0,-3.2233,43.26,0.652,0.79,53.36,49.67,1.673,23.4,34.8
2019-05-09,AAPL,50.1,50.42,49.165,50.18,349086.0,-5.291,38.06,0.459,0.624,53.43,49.37,1.699,21.77,22.77
2019-05-10,AAPL,49.355,49.7125,48.1925,49.295,412087.0,-17.4358,31.0,0.214,0.419,53.65,48.79,1.46,22.18,22.45
2019-05-13,AAPL,46.9275,47.37,45.7125,46.43,574306.0,4.7491,18.23,-0.281,0.069,54.64,46.86,1.811,9.9,17.95
2019-05-14,AAPL,46.6025,47.425,46.3525,47.165,365297.0,3.5938,27.21,-0.555,-0.243,54.95,45.95,1.868,22.35,18.14
2019-05-15,AAPL,46.5675,47.9375,46.505,47.73,265447.0,-1.3199,33.73,-0.683,-0.463,54.47,45.44,1.778,32.84,21.7
2019-05-16,AAPL,47.4775,48.1175,47.21,47.52,330314.0,-1.7045,32.47,-0.787,-0.625,53.91,45.06,1.634,32.15,29.11
2019-05-17,AAPL,46.7325,47.725,46.69,47.25,328791.0,-9.381,30.74,-0.877,-0.751,52.79,45.03,1.654,32.66,32.55
2019-05-20,AAPL,45.88,46.0875,45.07,45.7725,386123.0,5.7513,22.96,-1.088,-0.919,51.9,44.66,1.742,15.13,26.65
2019-05-21,AAPL,46.305,47.0,46.175,46.65,283648.0,-6.1415,34.46,-1.126,-1.023,51.17,44.57,1.634,51.85,33.21
2019-05-22,AAPL,46.165,46.4275,45.6375,45.695,297486.0,-5.1209,28.97,-1.238,-1.13,50.24,44.5,1.267,20.51,29.16
2019-05-23,AAPL,44.95,45.135,44.4525,44.915,365297.0,-1.1522,25.15,-1.381,-1.256,49.33,44.36,1.291,12.62,28.33
2019-05-24,AAPL,45.05,45.535,44.655,44.7425,237147.0,-1.2404,24.32,-1.479,-1.367,48.52,44.25,1.212,7.91,13.68
2019-05-28,AAPL,44.73,45.1475,44.4775,44.5575,279482.0,-1.4307,23.36,-1.544,-1.456,48.62,43.77,1.178,3.21,7.91
2019-05-29,AAPL,44.105,44.8375,44.0,44.345,284812.0,1.556,22.18,-1.586,-1.521,48.49,43.34,1.15,11.5,7.54
2019-05-30,AAPL,44.4875,44.8075,44.1675,44.575,212184.0,-5.4347,26.83,-1.563,-1.542,47.96,43.25,0.93,19.17,11.29
2019-05-31,AAPL,44.0575,44.4975,43.7475,43.7675,270436.0,-3.0331,21.56,-1.605,-1.573,47.41,43.04,0.873,0.75,10.47
2019-06-03,AAPL,43.9,44.48,42.5675,43.325,403961.0,10.9752,19.15,-1.656,-1.615,46.8,42.86,1.001,25.53,15.15
2019-06-04,AAPL,43.86,44.9575,43.63,44.91,309680.0,4.843,44.87,-1.489,-1.552,46.61,42.89,1.057,78.94,35.07
2019-06-05,AAPL,46.07,46.2475,45.285,45.635,297734.0,4.4045,52.87,-1.262,-1.407,46.11,43.18,1.123,83.36,62.61
2019-06-06,AAPL,45.77,46.3675,45.5375,46.305,225263.0,7.9851,59.25,-1.0,-1.203,46.4,43.01,1.145,98.36,86.89
2019-06-07,AAPL,46.6275,47.98,46.4425,47.5375,306844.0,3.8338,68.42,-0.658,-0.931,47.44,42.5,1.265,91.82,91.18
2019-06-10,AAPL,47.9525,48.8425,47.905,48.145,262209.0,3.4739,72.04,-0.33,-0.63,48.48,42.14,1.36,88.88,93.02
2019-06-11,AAPL,48.715,49.0,48.4,48.7025,269329.0,-0.9548,75.09,-0.025,-0.328,49.49,41.96,1.364,95.38,92.03
2019-06-12,AAPL,48.4875,48.9925,48.3475,48.5475,182532.0,-0.0618,72.52,0.18,-0.074,50.15,42.14,1.183,91.57,91.94
2019-06-13,AAPL,48.675,49.1975,48.4,48.5375,216746.0,-2.1787,72.34,0.325,0.126,50.64,42.44,1.064,83.13,90.03
2019-06-14,AAPL,47.8875,48.3975,47.575,48.185,187615.0,1.79,65.42,0.386,0.256,50.69,43.28,1.01,72.34,82.35
2019-06-17,AAPL,48.225,48.74,48.0425,48.4725,146691.0,7.0555,68.3,0.455,0.355,50.25,44.74,0.991,73.68,76.38
2019-06-18,AAPL,49.0125,50.0725,48.8025,49.6125,265510.0,-0.8768,77.13,0.621,0.488,50.34,45.6,0.98,81.58,75.87
2019-06-19,AAPL,49.92,49.97,49.3275,49.4675,211242.0,2.4107,74.07,0.715,0.602,50.23,46.47,0.886,75.78,77.01
2019-06-20,AAPL,50.0925,50.1525,49.5075,49.865,215140.0,-1.0228,76.99,0.813,0.707,50.17,47.25,0.861,88.85,82.07
2019-06-21,AAPL,49.7,50.2125,49.5375,49.695,478006.0,-0.3018,72.89,0.851,0.779,50.25,47.6,0.866,80.38,81.67
2019-06-24,AAPL,49.635,50.04,49.5425,49.645,182204.0,-4.5473,71.59,0.858,0.819,50.34,47.8,0.823,78.48,82.57
2019-06-25,AAPL,49.6075,49.815,48.8225,48.8925,210703.0,6.4887,54.45,0.766,0.792,50.34,47.84,0.827,39.17,66.01
2019-06-26,AAPL,49.4425,50.2475,49.3375,49.95,260675.0,-0.0901,67.29,0.8,0.796,50.53,47.94,0.921,79.41,65.69
2019-06-27,AAPL,50.0725,50.3925,49.8925,49.935,208997.0,-2.7336,66.98,0.808,0.802,50.63,48.11,0.764,70.86,63.15
2019-06-28,AAPL,49.67,49.875,49.2625,49.48,311106.0,5.5022,57.53,0.75,0.776,50.45,48.55,0.768,41.88,64.05
2019-07-01,AAPL,50.7925,51.1225,50.1625,50.3875,273167.0,1.7564,68.02,0.793,0.785,50.48,48.91,0.905,68.04,60.26
2019-07-02,AAPL,50.3525,50.7825,50.34,50.6825,169352.0,2.4861,70.76,0.843,0.814,50.8,48.8,0.872,80.87,63.6
2019-07-03,AAPL,50.82,51.11,50.6725,51.1025,113620.0,-0.2642,74.41,0.909,0.861,51.22,48.71,0.863,99.13,82.68
2019-07-05,AAPL,50.8375,51.27,50.725,51.0575,172655.0,-6.1842,73.27,0.935,0.898,51.51,48.65,0.799,89.41,89.8
2019-07-08,AAPL,50.2025,50.35,49.6025,50.005,253386.0,1.8298,51.65,0.823,0.861,51.52,48.71,0.814,36.99,75.18
2019-07-09,AAPL,49.8,50.3775,49.7025,50.31,205780.0,2.9666,56.03,0.76,0.81,51.55,48.81,0.839,52.18,59.53
2019-07-10,AAPL,50.4625,50.9325,50.39,50.8075,178971.0,-2.1847,62.51,0.754,0.782,51.45,49.3,0.831,72.26,53.81
2019-07-11,AAPL,50.8275,51.0975,50.4275,50.4375,201918.0,2.3048,55.43,0.696,0.739,51.45,49.39,0.692,50.07,58.17
2019-07-12,AAPL,50.6125,51.0,50.55,50.825,175952.0,2.8185,60.85,0.683,0.711,51.51,49.51,0.71,73.31,65.21
2019-07-15,AAPL,51.0225,51.4675,51.0,51.3025,169474.0,-1.038,66.67,0.714,0.713,51.5,49.88,0.739,91.15,71.51
2019-07-16,AAPL,51.1475,51.5275,50.875,51.125,168668.0,-1.687,62.63,0.703,0.708,51.59,49.94,0.754,79.09,81.18
2019-07-17,AAPL,51.0125,51.2725,50.8175,50.8375,141075.0,3.4079,56.19,0.652,0.68,51.6,49.96,0.611,62.19,77.48
2019-07-18,AAPL,51.0,51.47,50.925,51.415,185822.0,-4.4783,64.7,0.665,0.672,51.71,49.92,0.605,90.11,77.13
2019-07-19,AAPL,51.4475,51.625,50.59,50.6475,209293.0,6.8562,49.73,0.579,0.626,51.65,49.89,0.664,18.37,56.89
2019-07-22,AAPL,50.9125,51.8075,50.9025,51.805,222779.0,2.3453,64.27,0.633,0.629,51.87,50.03,0.734,99.8,69.43
2019-07-23,AAPL,52.115,52.2275,51.8225,52.21,183552.0,-0.2442,68.05,0.704,0.667,52.24,50.04,0.714,98.93,72.37
2019-07-24,AAPL,51.9175,52.2875,51.7925,52.1675,149916.0,-2.3722,67.18,0.739,0.703,52.52,50.03,0.693,92.93,97.22
2019-07-25,AAPL,52.2225,52.31,51.6825,51.755,139096.0,1.0434,58.69,0.705,0.704,52.53,50.29,0.69,67.73,86.53
2019-07-26,AAPL,51.87,52.4325,51.785,51.935,176189.0,2.8016,61.19,0.688,0.696,52.6,50.44,0.721,73.0,77.89
2019-07-29,AAPL,52.115,52.66,52.11,52.42,216734.0,-1.2877,67.38,0.716,0.706,52.84,50.42,0.735,88.41,76.38
2019-07-30,AAPL,52.19,52.54,51.8275,52.195,339357.0,6.1213,62.02,0.698,0.702,52.94,50.54,0.689,73.54,78.32
2019-07-31,AAPL,54.105,55.3425,52.825,53.26,692814.0,-6.4917,73.61,0.789,0.745,53.34,50.62,0.972,43.1,68.35
2019-08-01,AAPL,53.475,54.5075,51.685,52.1075,540179.0,-6.3475,53.14,0.715,0.73,53.35,50.75,1.315,11.61,42.75
2019-08-02,AAPL,51.3825,51.6075,50.4075,51.005,408621.0,-15.7043,40.56,0.528,0.629,53.22,50.95,1.487,12.11,22.27
2019-08-05,AAPL,49.4975,49.6625,48.145,48.335,523930.0,5.6791,24.3,0.091,0.36,54.38,49.1,1.806,2.64,8.79
2019-08-06,AAPL,49.0775,49.5175,48.51,49.25,358248.0,3.1066,34.75,-0.129,0.116,54.48,48.4,1.879,15.35,10.03
2019-08-07,AAPL,48.8525,49.89,48.455,49.76,333644.0,6.6168,40.13,-0.23,-0.057,54.37,48.04,1.98,22.44,13.48
2019-08-08,AAPL,50.05,50.8825,49.8475,50.8575,270095.0,-3.5983,50.4,-0.18,-0.119,54.26,47.97,2.039,37.69,25.16
2019-08-09,AAPL,50.325,50.69,49.8225,50.2475,246197.0,-0.7612,45.35,-0.207,-0.163,54.07,47.81,1.737,33.05,31.06
2019-08-12,AAPL,49.905,50.5125,49.7875,50.12,224749.0,12.7045,44.27,-0.237,-0.2,53.7,47.73,1.437,57.04,42.59
2019-08-13,AAPL,50.255,53.035,50.12,52.2425,472185.0,-8.9295,61.9,-0.023,-0.111,53.71,47.73,1.611,83.79,57.96
2019-08-14,AAPL,50.79,51.61,50.6475,50.6875,365474.0,-1.4945,48.73,-0.036,-0.074,52.87,48.05,1.43,48.74,63.19
2019-08-15,AAPL,50.865,51.285,49.9175,50.435,272274.0,7.0784,46.84,-0.073,-0.073,52.41,48.18,1.456,43.23,58.59
2019-08-16,AAPL,51.07,51.79,50.96,51.625,276204.0,5.5932,56.18,0.032,-0.021,52.59,48.12,1.445,56.58,49.52
2019-08-19,AAPL,52.655,53.1825,52.5075,52.5875,244136.0,0.0143,62.41,0.212,0.096,52.93,48.64,1.507,82.47,60.76
2019-08-20,AAPL,52.72,53.3375,52.58,52.59,268843.0,3.2516,62.42,0.34,0.218,53.24,48.99,1.467,78.94,72.66
2019-08-21,AAPL,53.2475,53.4125,52.9,53.16,215354.0,-0.254,66.29,0.488,0.353,53.7,49.21,1.481,92.78,84.73
2019-08-22,AAPL,53.2975,53.61,52.6875,53.115,222537.0,-13.8661,65.66,0.583,0.468,54.11,49.26,1.197,86.59,86.1
2019-08-23,AAPL,52.3575,53.0125,50.25,50.66,468180.0,5.6998,41.12,0.373,0.42,54.05,49.39,1.378,20.11,66.49
2019-08-26,AAPL,51.465,51.7975,51.265,51.6225,260436.0,-3.3852,49.72,0.319,0.37,53.92,49.83,1.345,40.85,49.18
2019-08-27,AAPL,51.965,52.1375,50.8825,51.04,258733.0,2.0131,45.07,0.21,0.29,53.84,49.66,1.331,23.51,28.16
2019-08-28,AAPL,51.025,51.43,50.83,51.3825,159388.0,5.0796,48.38,0.164,0.227,53.8,49.84,1.194,33.71,32.69
2019-08-29,AAPL,52.125,52.33,51.665,52.2525,209905.0,-0.3875,56.2,0.223,0.225,53.73,50.27,1.221,59.6,38.94
2019-08-30,AAPL,52.54,52.6125,51.8,52.185,211434.0,-4.3691,55.44,0.254,0.239,53.77,50.35,1.22,57.59,50.3
2019-09-03,AAPL,51.6075,51.745,51.055,51.425,200230.0,5.0899,47.07,0.19,0.215,53.65,50.23,1.25,42.53,53.24
2019-09-04,AAPL,52.0975,52.37,51.83,52.2975,191881.0,5.8655,55.97,0.234,0.224,53.58,50.24,0.975,82.33,60.82
2019-09-05,AAPL,53.0,53.4925,52.8775,53.32,239137.0,-0.0281,64.2,0.374,0.299,53.65,50.21,0.984,93.52,72.79
2019-09-06,AAPL,53.5125,53.605,53.1275,53.315,193623.0,1.2801,64.13,0.468,0.384,53.74,50.16,0.873,89.55,88.47
2019-09-09,AAPL,53.71,54.11,52.7675,53.5425,273094.0,3.5439,66.05,0.553,0.468,54.03,50.44,0.979,81.42,88.16
2019-09-10,AAPL,53.465,54.195,52.9275,54.175,317779.0,9.5385,71.07,0.674,0.571,54.6,50.39,1.024,99.36,90.11
2019-09-11,AAPL,54.5175,55.9275,54.4325,55.8975,442896.0,-0.6709,80.32,0.937,0.754,55.73,50.22,1.159,99.38,93.39
2019-09-12,AAPL,56.2,56.605,55.715,55.7725,322267.0,-5.8362,78.2,1.098,0.926,56.43,50.41,1.124,82.57,93.77
2019-09-13,AAPL,55.0,55.1975,54.255,54.6875,397633.0,1.5771,61.73,1.077,1.002,56.65,50.68,1.206,50.03,77.33
2019-09-16,AAPL,54.4325,55.0325,54.39,54.975,211581.0,1.0914,64.07,1.073,1.037,56.83,51.05,1.127,57.52,63.37
2019-09-17,AAPL,54.99,55.205,54.78,55.175,183187.0,2.8138,65.77,1.073,1.055,56.68,51.95,1.12,62.74,56.76
2019-09-18,AAPL,55.265,55.7125,54.86,55.6925,253400.0,-2.4375,70.04,1.109,1.082,56.69,52.62,1.05,75.19,65.15
2019-09-19,AAPL,55.5025,55.94,55.0925,55.24,220606.0,-4.3854,62.13,1.067,1.075,56.67,53.02,0.99,41.91,59.95
2019-09-20,AAPL,55.345,55.64,54.3675,54.4325,554131.0,1.3641,50.3,0.928,1.001,56.48,53.44,0.921,7.55,41.55
2019-09-23,AAPL,54.7375,54.96,54.4125,54.68,191655.0,-1.4265,53.46,0.837,0.919,56.25,53.9,0.872,25.22,24.89
2019-09-24,AAPL,55.2575,55.6225,54.2975,54.42,311908.0,4.6169,49.59,0.728,0.824,56.2,53.99,0.845,7.46,13.41
2019-09-25,AAPL,54.6375,55.375,54.285,55.2575,219034.0,-1.5473,60.38,0.726,0.775,55.99,54.07,0.909,58.76,30.48
2019-09-26,AAPL,55.0,55.235,54.7075,54.9725,188335.0,-1.4598,55.65,0.681,0.728,55.76,54.14,0.926,41.54,35.92
2019-09-27,AAPL,55.135,55.24,54.32,54.705,253520.0,7.0606,51.25,0.606,0.667,55.76,54.15,0.936,25.38,41.89
2019-09-30,AAPL,55.225,56.145,55.1975,55.9925,259774.0,0.8305,66.23,0.681,0.674,56.1,54.02,1.021,91.8,52.91
2019-10-01,AAPL,56.2675,57.055,56.05,56.1475,348058.0,-7.5204,67.63,0.74,0.707,56.4,53.9,0.991,67.24,61.47
2019-10-02,AAPL,55.765,55.895,54.4825,54.74,346123.0,2.5484,47.02,0.617,0.662,56.27,53.85,1.15,16.43,58.49
2019-10-03,AAPL,54.6075,55.24,53.7825,55.205,286065.0,8.4096,52.59,0.566,0.614,56.27,53.84,1.169,43.47,42.38
2019-10-04,AAPL,56.41,56.8725,55.9725,56.7525,346197.0,0.0661,66.33,0.688,0.651,56.81,53.76,1.252,90.76,50.22
2019-10-07,AAPL,56.5675,57.4825,56.46,56.765,305765.0,-3.5145,66.42,0.765,0.708,57.21,53.78,1.319,80.61,71.61
2019-10-08,AAPL,56.455,57.015,56.0825,56.1,279550.0,3.516,56.82,0.735,0.721,57.24,54.09,1.321,62.64,78.0
2019-10-09,AAPL,56.7575,56.9475,56.41,56.7575,186926.0,4.0435,62.99,0.771,0.746,57.5,54.13,1.236,80.41,74.55
2019-10-10,AAPL,56.9825,57.61,56.825,57.5225,282534.0,7.9795,69.01,0.867,0.807,57.95,54.19,1.206,97.71,80.25
2019-10-11,AAPL,58.2375,59.41,58.0775,59.0525,416989.0,-0.4318,77.53,1.088,0.947,58.91,54.09,1.238,93.65,90.59
2019-10-14,AAPL,58.725,59.5325,58.6675,58.9675,241069.0,-0.6995,76.17,1.22,1.084,59.63,53.97,1.154,84.13,91.83
2019-10-15,AAPL,59.0975,59.4125,58.72,58.83,218400.0,-1.2111,73.73,1.278,1.181,60.12,54.02,1.014,79.64,85.81
2019-10-16,AAPL,58.3425,58.81,58.3,58.5925,184758.0,1.1648,69.27,1.272,1.226,60.15,54.76,0.944,72.75,78.84
2019-10-17,AAPL,58.7725,59.0375,58.38,58.82,168963.0,1.4408,71.22,1.269,1.248,60.11,55.52,0.905,77.18,76.52
2019-10-18,AAPL,58.6475,59.395,58.5725,59.1025,243584.0,5.2028,73.64,1.274,1.261,60.35,55.76,0.901,84.12,78.02
2019-10-21,AAPL,59.38,60.2475,59.33,60.1275,218118.0,-0.686,80.56,1.367,1.314,60.83,55.95,0.943,94.47,85.26
2019-10-22,AAPL,60.29,60.55,59.905,59.99,205734.0,4.0257,77.38,1.394,1.354,60.8,56.75,0.765,75.11,84.57
2019-10-23,AAPL,60.525,60.81,60.305,60.795,189572.0,0.4935,82.18,1.477,1.415,61.01,57.35,0.759,99.4,89.66
2019-10-24,AAPL,61.1275,61.2,60.4525,60.895,173188.0,3.6949,82.71,1.521,1.468,61.23,57.8,0.767,89.48,88.0
2019-10-25,AAPL,60.79,61.6825,60.72,61.645,183693.0,3.0051,86.29,1.607,1.538,61.91,57.64,0.829,98.86,95.91
2019-10-28,AAPL,61.855,62.3125,61.68,62.2625,241432.0,-6.9384,88.57,1.708,1.623,62.66,57.55,0.83,98.66,95.67
2019-10-29,AAPL,62.2425,62.4375,60.6425,60.8225,357099.0,-0.037,61.02,1.593,1.608,62.73,57.88,0.969,48.03,81.85
2019-10-30,AAPL,61.19,61.325,60.3025,60.815,311305.0,6.7829,60.91,1.48,1.544,62.64,58.42,0.951,35.93,60.87
2019-10-31,AAPL,61.81,62.2925,59.315,62.19,347905.0,8.5142,72.14,1.52,1.532,62.84,58.89,1.285,92.07,58.68
2019-11-01,AAPL,62.385,63.9825,62.29,63.955,377813.0,1.9701,80.53,1.715,1.623,63.74,58.96,1.424,99.41,75.8
2019-11-04,AAPL,64.3325,64.4625,63.845,64.375,258180.0,-0.4311,82.03,1.871,1.747,64.66,58.89,1.405,98.3,96.59
2019-11-05,AAPL,64.2625,64.5475,64.08,64.2825,199744.0,0.1283,80.44,1.94,1.844,65.18,59.23,1.334,94.94,97.55
2019-11-06,AAPL,64.1925,64.3725,63.8425,64.31,189661.0,2.554,80.57,1.959,1.901,65.62,59.49,1.315,95.46,96.23
2019-11-07,AAPL,64.685,65.0875,64.5275,64.8575,237351.0,0.821,83.18,1.996,1.949,66.09,59.81,1.169,96.02,95.47
2019-11-08,AAPL,64.6725,65.11,64.2125,65.035,174966.0,2.3756,84.0,2.006,1.977,66.53,60.05,1.151,98.71,96.73
2019-11-11,AAPL,64.575,65.6175,64.57,65.55,204553.0,-0.2746,86.25,2.033,2.005,67.06,60.18,0.876,97.97,97.57
2019-11-12,AAPL,65.3875,65.6975,65.23,65.49,218472.0,2.8745,84.63,2.01,2.008,67.07,61.1,0.686,88.81,95.16
2019-11-13,AAPL,65.2825,66.195,65.2675,66.1175,256836.0,-2.0758,87.5,2.024,2.016,66.8,62.43,0.731,96.71,94.5
2019-11-14,AAPL,65.9375,66.22,65.525,65.66,222957.0,3.5638,75.52,1.948,1.982,66.41,63.52,0.763,76.45,87.32
2019-11-15,AAPL,65.92,66.445,65.7525,66.44,250516.0,1.5126,80.76,1.943,1.962,66.74,63.68,0.8,99.78,90.98
2019-11-18,AAPL,66.45,66.8575,66.0575,66.775,216758.0,-0.9098,82.62,1.94,1.951,67.14,63.76,0.803,96.88,91.04
2019-11-19,AAPL,66.975,67.0,66.3475,66.5725,190418.0,-3.4924,77.34,1.88,1.916,67.28,64.08,0.768,82.41,93.02
2019-11-20,AAPL,66.385,66.52,65.1,65.7975,265586.0,-1.345,60.16,1.718,1.817,67.11,64.55,0.829,36.71,72.0
2019-11-21,AAPL,65.9225,66.0025,65.295,65.5025,303488.0,-0.2633,54.76,1.537,1.677,67.01,64.77,0.863,21.18,46.77
2019-11-22,AAPL,65.6475,65.795,65.21,65.445,163313.0,5.2601,53.67,1.371,1.524,66.94,64.93,0.814,18.16,25.35
2019-11-25,AAPL,65.6775,66.61,65.63,66.5925,210051.0,-2.3426,68.39,1.351,1.437,67.08,65.0,0.881,78.55,39.3
2019-11-26,AAPL,66.735,66.79,65.625,66.0725,263019.0,4.0297,58.55,1.254,1.346,67.07,65.13,0.935,51.18,49.3
2019-11-27,AAPL,66.395,66.995,66.3275,66.96,163089.0,-0.6608,67.78,1.258,1.302,67.29,65.07,0.953,97.89,75.87
2019-11-29,AAPL,66.65,67.0,66.475,66.8125,116544.0,-3.4687,64.98,1.222,1.262,67.41,65.19,0.935,90.13,79.73
2019-12-02,AAPL,66.8175,67.0625,65.8625,66.04,236218.0,-5.349,51.86,1.09,1.176,67.37,65.14,0.896,44.8,77.61
2019-12-03,AAPL,64.5775,64.8825,64.0725,64.8625,286076.0,2.6479,38.17,0.845,1.01,67.42,64.71,1.076,26.42,53.78
2019-12-04,AAPL,65.2675,65.8275,65.17,65.435,167954.0,4.4013,46.22,0.714,0.862,67.31,64.6,1.13,45.57,38.93
2019-12-05,AAPL,65.9475,66.4725,65.6825,66.395,186061.0,5.7949,57.15,0.711,0.787,67.39,64.64,1.112,77.68,49.89
2019-12-06,AAPL,66.87,67.75,66.825,67.6775,265189.0,-4.2001,67.45,0.835,0.811,67.9,64.56,1.139,98.03,73.76
2019-12-09,AAPL,67.5,67.7,66.2275,66.73,320106.0,1.7533,55.87,0.807,0.809,67.96,64.76,1.218,72.26,82.66
2019-12-10,AAPL,67.15,67.5175,66.465,67.12,226051.0,2.5588,59.23,0.814,0.811,68.08,64.74,1.293,82.87,84.39
2019-12-11,AAPL,67.2025,67.775,67.125,67.6925,196892.0,0.7645,63.94,0.868,0.84,68.4,64.74,1.215,97.77,84.3
2019-12-12,AAPL,66.945,68.14,66.83,67.865,343276.0,4.0779,65.34,0.909,0.874,68.66,64.67,1.121,90.74,90.46
2019-12-13,AAPL,67.865,68.825,67.7325,68.7875,333969.0,5.1354,72.12,1.024,0.949,69.27,64.45,1.139,98.81,95.77
